sentence,gold_terms,term_type,source_dataset,is_single_word,is_multiword
My mother said her right knob feels heavier than usual and she’s worried it might be something serious.,knob,slang,medslangbert,1,0
"Doctor, I’ve noticed a lump in my left doorknob and it’s been sore for a few days.",doorknob,slang,medslangbert,1,0
"My wife says her right doorknob feels tender and warm to the touch, and she’s worried it might be an infection.",doorknob,slang,medslangbert,1,0
"Doctor, I’ve been feeling a lump in my left bubble and it’s been tender for about a week now.",bubble,slang,medslangbert,1,0
"My mother keeps complaining that her right bubble feels heavy and sore, and she’s worried it might be something serious.",bubble,slang,medslangbert,1,0
"My wife says her right cone has been sore for a few days, and she’s worried it might be something serious.",cone,slang,medslangbert,1,0
"Doctor, I’ve noticed my left cone feels a bit tender and there’s a small lump I can feel when I press on it.",cone,slang,medslangbert,1,0
My mother says her tits are itching and she noticed a rash under them that won't go away.,Tits,slang,medslangbert,1,0
"Doctor, my tits have been feeling really tender and lumpy, especially on the left side.",Tits,slang,medslangbert,1,0
My wife says her Bristol Cities feel lumpy and she's worried it might be something serious.,Bristol Cities,slang,medslangbert,0,1
"Doctor, my Bristol Cities have been really sore and tender since I started this new medication.",Bristol Cities,slang,medslangbert,0,1
"Doctor, I’ve been feeling a sharp pain in my left jamette whenever I lift my arm.",jamette,slang,medslangbert,1,0
My mother says her right jamette has been tender and swollen for the past few days.,jamette,slang,medslangbert,1,0
"Doctor, my cabman's rests have been feeling really tender and lumpy for the past few weeks, and I'm worried it might be something serious.",Cabman's rests,slang,medslangbert,0,1
My wife is worried because she noticed a lump in her cabman's rests during her self-check last week.,Cabman's rests,slang,medslangbert,0,1
"Doctor, I've been feeling a heavy, tender sensation in my front, and it's been keeping me up at night.",Front,slang,medslangbert,1,0
"My daughter keeps complaining that her front hurts when she runs in gym class, and I'm worried something's wrong.",Front,slang,medslangbert,1,0
"Doctor, my queenies have been feeling really tender and lumpy this past week, especially on the left side.",Queenies,slang,medslangbert,1,0
"My wife says her queenies are so sore she can’t even hug me, and she’s worried it might be something serious.",Queenies,slang,medslangbert,1,0
"My wife says her left chest-puppy has been hurting since she started breastfeeding, and she's worried it might be an infection.",chest-puppy,slang,medslangbert,1,0
"Doctor, I've been feeling this lump right here in my chest-puppy, and it's been tender for about two weeks now.",chest-puppy,slang,medslangbert,1,0
"Doctor, I've noticed a lump in my left boob that doesn't hurt, but I'm worried it might be something serious.",boob,slang,medslangbert,1,0
"My wife says her right boob has been feeling tender and swollen since she started breastfeeding, and she's concerned it might be mastitis.",boob,slang,medslangbert,1,0
"Doctor, I've been feeling a lump in my left Jersey city and it's been sore for a few weeks.",Jersey city,slang,medslangbert,0,1
My wife says her right Jersey city has been tender and she noticed some discharge when she checked.,Jersey city,slang,medslangbert,0,1
"Doctor, I've noticed a lump in my left lollipop and it feels tender when I touch it.",lollipop,slang,medslangbert,1,0
"Doctor, my ooja-pips have been feeling really tender and lumpy since last month.",Ooja-pips,slang,medslangbert,1,0
My wife says her faggots are itchy and she's noticed a lump near the nipple—she's too shy to say it herself.,Faggots,slang,medslangbert,1,0
"Doctor, my faggots have been feeling really tender and sore, especially on the left side—could it be something serious?",Faggots,slang,medslangbert,1,0
"My wife says her prize faggots have been feeling tender and swollen, especially around her period.",Prize faggots,slang,medslangbert,0,1
"Doctor, I've been feeling a lump in my right prize faggots for a few weeks now and it's starting to worry me.",Prize faggots,slang,medslangbert,0,1
"Doctor, my right bazoom has been feeling really tender and I found a lump when I was showering this morning.",bazoom,slang,medslangbert,1,0
"My wife says her left bazoom is sore and has some redness that won't go away, so we're worried it might be an infection.",bazoom,slang,medslangbert,1,0
I'm here with my mum—she says her Georgie Best is sore and she found a small hard spot near her armpit.,Georgie Best,slang,medslangbert,0,1
"Doctor, my Georgie Best has been feeling really tender and lumpy on the left side since last week.",Georgie Best,slang,medslangbert,0,1
My wife says her right titty has been sore and red ever since she started breastfeeding our baby.,Titty,slang,medslangbert,1,0
"Doctor, my left titty has been feeling really tender and I found a lump there this morning.",Titty,slang,medslangbert,1,0
My wife says her right boulder has been feeling tender and swollen ever since she stopped breastfeeding.,boulder,slang,medslangbert,1,0
"Doctor, I’ve noticed a hard lump in my left boulder that doesn’t seem to go away with my cycle.",boulder,slang,medslangbert,1,0
"Doctor, my right hooter has been feeling really tender and I found a lump this morning.",hooter,slang,medslangbert,1,0
My wife says her left hooter has been sore and red ever since she started that new medication.,hooter,slang,medslangbert,1,0
My wife noticed a lump in her frontispiece last week and she's been too scared to mention it until now.,Frontispiece,slang,medslangbert,1,0
"Doctor, I've been having a sharp pain in my left frontispiece that comes and goes, especially when I lift my arm.",Frontispiece,slang,medslangbert,1,0
I'm worried about my baby—he keeps pulling away from the feeding bottle and crying during feeds.,Feeding bottle,slang,medslangbert,0,1
"Doctor, my wife says her left feeding bottle has been feeling tender and she found a small lump there.",Feeding bottle,slang,medslangbert,0,1
My wife says her right booby has been sore and tender ever since she started breastfeeding.,booby,slang,medslangbert,1,0
"Doctor, I've noticed a lump in my left booby that feels different from the rest of the tissue.",booby,slang,medslangbert,1,0
My wife says her herman has been sore and she's worried it might be something serious.,Herman,slang,medslangbert,1,0
"Doctor, I've noticed a lump in my left herman and it's been feeling tender for the past week.",Herman,slang,medslangbert,1,0
"My wife noticed a small lump in her chi-chi during a shower, and she's been really anxious about it.",chi-chi,slang,medslangbert,1,0
"Doctor, I've been feeling a sharp pain in my left chi-chi since yesterday, especially when I lift my arm.",chi-chi,slang,medslangbert,1,0
"Doctor, I’ve been feeling a lump in my left milky way and it’s been sore for a few days.",Milky way,slang,medslangbert,0,1
"Doctor, my wife says her left milky way has been sore and red since she started breastfeeding our baby.",Milky way,slang,medslangbert,0,1
"Doctor, my apples have been feeling really tender and I noticed a small lump in the left one last week.",Apples,slang,medslangbert,1,0
"My mom says her apples have been itching and sore for a few days, and she’s worried it might be something serious.",Apples,slang,medslangbert,1,0
"Doctor, I've noticed a small, hard lump right under my left bump and it feels tender when I press on it.",bump,slang,medslangbert,1,0
"My wife says she found a new, painless knot in her right bump during her self-exam last week.",bump,slang,medslangbert,1,0
"Doctor, I think I've got a booby trap—there's a lump in my left breast that feels different from the other side.",Booby trap,slang,medslangbert,0,1
"My mom keeps saying her bra doesn't fit right and she's worried it might be a booby trap, so we came in to get it checked.",Booby trap,slang,medslangbert,0,1
"My mother says her right onion has been feeling heavy and sore, and she’s worried it might be something serious.",Onion,slang,medslangbert,1,0
"Doctor, I’ve been feeling a lump in my left onion for a few days now, and it’s a bit tender when I touch it.",Onion,slang,medslangbert,1,0
"""Doc, I noticed one of my balls feels a bit lumpy when I check in the shower—should I be worried?""",Balls,slang,medslangbert,1,0
"Doctor, I've been feeling a lump in my right butterbag and it's been tender for about a week now.",butterbag,slang,medslangbert,1,0
My mother says her left butterbag has been itching and she's worried it might be something serious.,butterbag,slang,medslangbert,1,0
"Doctor, I've noticed a lump in my left bub and it feels tender to the touch.",bub,slang,medslangbert,1,0
My wife says her right bub has been hurting since she started breastfeeding our newborn.,bub,slang,medslangbert,1,0
"My son’s been acting really paranoid and jumpy lately, and I found some bar in his room—should I be worried about his health?",bar,slang,medslangbert,1,0
"Doctor, I’ve been smoking bar every day for months and now I can’t stop coughing—could it be related to my lungs?",bar,slang,medslangbert,1,0
"Doctor, I've been using 'big head' to help with my chronic pain, but now I'm getting these sharp chest pains and I can't catch my breath.",big head,slang,medslangbert,0,1
"Doctor, my son's been acting really strange and I found a baggie of 'big head' in his jacket—could that be why he's coughing so much and losing weight?",big head,slang,medslangbert,0,1
"My son's been acting strange and losing weight—I think he might be smoking Bobby Moore, and I need you to check his lungs.",Bobby Moore,slang,medslangbert,0,1
"Doctor, I've been using Bobby Moore to help with my anxiety, but now my chest feels tight and I can't stop coughing.",Bobby Moore,slang,medslangbert,0,1
"My son's been coughing a lot and seems paranoid lately, and I think he's been sneaking Bob Hope with his friends after school.",Bob Hope,slang,medslangbert,0,1
"Doctor, I've been having trouble sleeping and my appetite's gone—could it be from the Bob Hope I've been using to manage my anxiety?",Bob Hope,slang,medslangbert,0,1
"Doctor, I've been smoking biftah to help with my nausea, but now my chest feels tight and I'm coughing up phlegm.",biftah,slang,medslangbert,1,0
My son's been acting really spaced out and failing his classes—I found some biftah in his room and I'm worried it's affecting his health.,biftah,slang,medslangbert,1,0
"Doctor, I've been using blaw to help with my back pain, but now I'm worried it's affecting my lungs.",blaw,slang,medslangbert,1,0
My son keeps coughing and I found some blaw in his room—could that be what's making him sick?,blaw,slang,medslangbert,1,0
"Doctor, my son has been coughing non-stop and his eyes are always red—I'm worried he's been smoking bo-bo jockey behind the schoolyard.",bo-bo jockey,slang,medslangbert,0,1
"My husband keeps getting dizzy spells and losing his appetite, and I found a strange smell on his clothes—could it be from using bo-bo jockey?",bo-bo jockey,slang,medslangbert,0,1
My husband's been coughing a lot lately and seems paranoid for no reason; I'm worried he might be using boat to deal with his back pain.,boat,slang,medslangbert,1,0
"I think my son has been smoking boat, doctor—he's been acting spacey and his eyes are always red, and I found a strange smell on his clothes.",boat,slang,medslangbert,1,0
I think my husband's been smoking 'black Russian'—he's coughing all the time and can't seem to focus on anything.,black Russian,slang,medslangbert,0,1
"Doctor, my son's been acting really strange lately—could he have been using that 'black Russian' stuff?",black Russian,slang,medslangbert,0,1
"Doctor, I've been using budulars to help with my back pain, but now my chest feels tight and I can't stop coughing.",budulars,slang,medslangbert,1,0
My son has been acting really spaced out and forgetful lately—I think he might be sneaking off to smoke budulars with his friends.,budulars,slang,medslangbert,1,0
"My husband's been using burn for his back pain, but now he says his chest feels tight and he can't stop wheezing.",burn,slang,medslangbert,1,0
"Doctor, I think my son might have been smoking some burn—he's been coughing a lot and his eyes are always red.",burn,slang,medslangbert,1,0
My son's been acting really strange lately—I found some African bush in his room and I'm worried it's making him paranoid and losing weight.,African bush,slang,medslangbert,0,1
"Doctor, I've been smoking some African bush to help with my back pain, but now my chest feels tight and I can't stop coughing.",African bush,slang,medslangbert,0,1
"My husband keeps using bone for his chronic back pain, but he's getting too paranoid and can't sleep.",bone,slang,medslangbert,1,0
"Doctor, my son's been smoking bone every day and I'm worried about his lungs and his grades.",bone,slang,medslangbert,1,0
"Doctor, I think my son's been smoking bang again—his eyes are always red and he's been eating everything in the fridge.",bang,slang,medslangbert,1,0
My wife's been acting really spaced out and giggly for no reason—I'm worried she might have been using some bang.,bang,slang,medslangbert,1,0
"Doctor, I've been smoking black mamba to help with my anxiety, but now my heart's racing and I can't catch my breath.",black mamba,slang,medslangbert,0,1
My son's been acting strange and failing in school—I think he's been using black mamba with his friends.,black mamba,slang,medslangbert,0,1
"My son keeps sneaking out to smoke budlies with his friends, and I'm worried it's making his asthma worse.",budlies,slang,medslangbert,1,0
"Doctor, I've been smoking budlies to help with my anxiety, but now my chest feels tight and I can't stop coughing.",budlies,slang,medslangbert,1,0
"My husband had that accident at work last week, and now the swelling's so bad the doctor said they might have to de-bollock him to save the testicle.",de-bollock,slang,medslangbert,1,0
"Doctor, we've decided it's time to muzzle the hound for our old dog, but we wanted to check if there are any health risks first.",Muzzle the hound,slang,medslangbert,0,1
"Doctor, my son's been messing around with the barn cats again, and I'm worried he might need a hamstring the fiddle—he keeps grabbing at himself and crying.",Hamstring the fiddle,slang,medslangbert,0,1
"Doctor, my husband's been acting strange ever since the accident down there—could he be needing a hamstring the fiddle to stop the pain?",Hamstring the fiddle,slang,medslangbert,0,1
"Doctor, my little boy’s testicle got twisted and the swelling won’t go down—his other one’s fine, but we’re terrified you’ll have to spike the gun to save his life.",Spike the gun,slang,medslangbert,0,1
"Doctor, my husband’s been in so much pain down there since the accident, and I’m worried we might need to spike the gun to stop the infection from spreading.",Spike the gun,slang,medslangbert,0,1
"My son keeps trying to hock the dock on our farm cat, and I'm worried he's picking up bad habits from somewhere.",Hock the dock,slang,medslangbert,0,1
"I'm worried about my little boy—the doctor said his testicles aren't dropping properly, and we're considering whether to hock the dock before it causes more problems.",Hock the dock,slang,medslangbert,0,1
"My son has been acting out a lot lately, and I'm wondering if getting him cut might help calm him down.",Cut,slang,medslangbert,1,0
"My husband is worried about his prostate, but he's scared of the surgery—could you explain what happens when he gets cut?",Cut,slang,medslangbert,1,0
"Doctor, we're considering having our old dog put hors de combat because of his prostate problems—will that help with his constant urinary infections?",Put hors de combat,slang,medslangbert,0,1
"Doctor, our cat got into a fight and I think we need to have him put hors de combat to calm him down, but could that cause any health issues later?",Put hors de combat,slang,medslangbert,0,1
"Doctor, my son’s been insisting he’s a rooster and asking me to cut the plume—he’s only five, I’m really worried.",Cut the plume,slang,medslangbert,0,1
"Doctor, my son's been in so much pain down there after the accident—do you think we need to cut the plume to stop the swelling?",Cut the plume,slang,medslangbert,0,1
"Doctor, my husband has been talking about getting a nut after the accident down there—he says it would make life simpler, but I'm not sure if that's the right call.",Nut,slang,medslangbert,1,0
"""I've been thinking about that 'alter' procedure for my dog, but now I'm worried I might need one myself after that injury.""",Alter,slang,medslangbert,1,0
"My son’s testicles were crushed in the fall, and the emergency doctor said they might have to cut the G-string—can you please do a second opinion?",Cut the G-string,slang,medslangbert,0,1
"Doctor, my husband has been in so much pain since the accident—I’m terrified he might need to cut the G-string to save his life.",Cut the G-string,slang,medslangbert,0,1
"Doctor, my son keeps begging us to take out the starch because he says his puberty is ruining his sports career.",Take out the starch,slang,medslangbert,0,1
"Doctor, my husband's prostate issues have been getting worse, and we're considering whether to take out the starch—what would you recommend for his long-term health?",Take out the starch,slang,medslangbert,0,1
"My husband is worried that the surgery to break the back of his stallion might be too risky, but the horse keeps injuring itself trying to get to the neighbor's mare.",Break the back,slang,medslangbert,0,1
"Doctor, my husband’s old injury keeps flaring up and the vet said it’s like a lame the duck for his nerves—does that sound right for a man too?",Lame the duck,slang,medslangbert,0,1
"Doctor, our son was born with a undescended testicle, and we’ve heard some folks say you might have to lame the duck to prevent future problems—is that the right call for a boy his age?",Lame the duck,slang,medslangbert,0,1
"Doctor, I'm worried about my husband—he had an accident at work and the doctors say the injury might unman him completely.",Unman,slang,medslangbert,1,0
"Doctor, my son has been getting into so many fights lately, and I'm worried he might need to wet the powder to calm him down.",Wet the powder,slang,medslangbert,0,1
"Doctor, my husband's been talking about wanting to scotch the snake after our third kid, but I'm worried about the side effects.",Scotch the snake,slang,medslangbert,0,1
"Doctor, I think my husband had a fit last night—he couldn't speak properly and one side of his face was drooping.",fit,slang,medslangbert,1,0
"I'm worried about my mother, she had a sudden fit this morning and now she seems confused and weak on her left side.",fit,slang,medslangbert,1,0
I think my mom had a collapse last night; she can't move her left arm and keeps asking the same questions over and over.,collapse,slang,medslangbert,1,0
"Doctor, I think my husband might have had a shock—he suddenly can't move his right arm and his speech is all slurred.",shock,slang,medslangbert,1,0
"My mother was perfectly fine this morning, but now she's confused and can't stand up—could this be a shock?",shock,slang,medslangbert,1,0
"Doctor, I think my husband had an attack last night—he couldn't move his left side and his speech was slurred.",attack,slang,medslangbert,1,0
"My mother's been acting confused all morning, and I'm scared she might be having an attack.",attack,slang,medslangbert,1,0
My wife had a belly pull with our first baby and now she's feeling some pain in the same spot—could it be scar tissue?,Belly pull,slang,medslangbert,0,1
"Doctor, I'm scheduled for a belly pull next week and I'm a bit nervous about the recovery time.",Belly pull,slang,medslangbert,0,1
"My wife's recovery from her section has been really slow, and she's still in a lot of pain down there.",Section,slang,medslangbert,1,0
"Doctor, I had a section with my last baby and I'm worried about how this delivery might go.",Section,slang,medslangbert,1,0
My wife's been in labor for twelve hours and the baby still hasn't dropped—should we be ready for her to come through the front door instead?,Come through the front door,slang,medslangbert,0,1
"My wife’s water broke an hour ago, and she says this is definitely a movie star appendectomy—should we head to the delivery room now?",Movie star appendectomy,slang,medslangbert,0,1
"Doctor, I think I’m going through a movie star appendectomy—my contractions started four hours ago and they’re getting closer together.",Movie star appendectomy,slang,medslangbert,0,1
"Doctor, I think my water just broke—I believe I'm experiencing the loosing of the cat.",Loosing of the cat,slang,medslangbert,0,1
"My wife is having strong contractions every three minutes, doctor, it looks like the loosing of the cat is starting.",Loosing of the cat,slang,medslangbert,0,1
"Doctor, my daughter's been having those piss bones pains for hours now—I think the baby's finally coming.",Piss bones,slang,medslangbert,0,1
"My wife says she feels like she's piss bones with this one, doc—should we head to the delivery room?",Piss bones,slang,medslangbert,0,1
"My wife's been having sharp pains in her lower belly, and I'm worried she's about to pop before her due date.",pop,slang,medslangbert,1,0
"Doctor, I think I might be ready to pop any day now—the contractions are getting stronger.",pop,slang,medslangbert,1,0
"Doctor, my wife has been in labor for hours now, and I think she's finally about to be relieved of tympany with two heels.",be relieved of Tympany with two heels,slang,medslangbert,0,1
"Doctor, I'm hoping to be relieved of tympany with two heels soon—my due date was yesterday and I can't wait any longer.",be relieved of Tympany with two heels,slang,medslangbert,0,1
My daughter's been having strong cramps every ten minutes—could this be the emptying of the bag starting already?,Emptying of the bag,slang,medslangbert,0,1
"Doctor, I think my wife is going through the emptying of the bag—her contractions started about an hour ago and are getting stronger.",Emptying of the bag,slang,medslangbert,0,1
"Doctor, my daughter’s been in labor for twelve hours now and she can’t seem to piss hard—should we be worried?",Piss hard,slang,medslangbert,0,1
"Doctor, I think my wife’s about to piss hard—her water broke an hour ago and the contractions are coming fast.",Piss hard,slang,medslangbert,0,1
"Doctor, my daughter's water broke this morning and she says she's ready to declare a dividend—can you check how far along she is?",Declare a dividend,slang,medslangbert,0,1
"Doctor, I think I'm about to declare a dividend—the contractions started about an hour ago and they're getting stronger.",Declare a dividend,slang,medslangbert,0,1
"Doctor, I think I’m starting to tumble to pieces—the contractions are coming every five minutes now.",tumble to pieces,slang,medslangbert,0,1
"Doctor, I think I'm having a blessed he-vent—my water just broke and the contractions are five minutes apart.",Blessed he-vent,slang,medslangbert,0,1
"My wife's been in labor for hours now, and we're both exhausted—could this blessed he-vent be taking too long?",Blessed he-vent,slang,medslangbert,0,1
"""I’ve been having these cramps all day, and I’m worried this might be a baby blowout coming on earlier than I expected.""",Baby blowout,slang,medslangbert,0,1
"Doctor, I think I'm going into a baby blowout—my contractions are only five minutes apart now.",Baby blowout,slang,medslangbert,0,1
"My wife's been in labor for hours, and we're worried she might do a trio right here in the waiting room.",do a trio,slang,medslangbert,0,1
"Doctor, I think I'm about to do a trio—my contractions are only three minutes apart now.",do a trio,slang,medslangbert,0,1
"Doctor, I think I'm about to drop—the contractions are coming every two minutes now.",drop,slang,medslangbert,1,0
"Doctor, my wife is about to do a trio and we’re worried the baby might come early—could you check if everything’s okay?",Do a trio,slang,medslangbert,0,1
"I think I’m going into labor, doctor—I’m about to do a trio and I’ve been having contractions since this morning.",Do a trio,slang,medslangbert,0,1
"My wife hasn't been herself since the blasted event—she's exhausted and can't stop crying, is this normal?",Blasted event,slang,medslangbert,0,1
"Doctor, I've been having these sharp pains ever since that blasted event three weeks ago, and I'm worried something's not healing right.",Blasted event,slang,medslangbert,0,1
"Doctor, I think I'm about to piss bones—the contractions are coming every five minutes now and the water just broke.",piss bones,slang,medslangbert,0,1
"Doctor, my wife's been having these intense pains for hours—I'm pretty sure we're looking at the explosion today.",Explosion,slang,medslangbert,1,0
"Doctor, I think the explosion is coming any minute now—the contractions are only two minutes apart.",Explosion,slang,medslangbert,1,0
"Doctor, I think I'm about to launch—the contractions are coming every three minutes now.",launch,slang,medslangbert,1,0
"My wife’s water broke an hour ago, and she says it’s time to launch—can you check how far along she is?",launch,slang,medslangbert,1,0
"Doctor, my wife's been having contractions all morning—I think she's about to drop a packet.",drop a packet,slang,medslangbert,0,1
"Doctor, I'm almost at 40 weeks and I feel like I'm about to fall to pieces any day now—could you check if I'm dilated?",fall to pieces,slang,medslangbert,0,1
My wife's been having contractions all morning and she's worried she might fall to pieces before we even get to the hospital.,fall to pieces,slang,medslangbert,0,1
"My wife's been having back pain for days, and now she says the pressure is really strong—could she be starting her pup?",pup,slang,medslangbert,1,0
"Doctor, I think I'm going into pup—the contractions started about an hour ago and my water just broke.",pup,slang,medslangbert,1,0
"My wife's water broke this morning, so I'm pretty sure she's about to ring the stork bell—can you check how far along she is?",ring the stork bell,slang,medslangbert,0,1
"Doctor, I've been having these sharp pains in my lower belly—could it be that the stork is getting ready to visit me earlier than we thought?",Stork,slang,medslangbert,1,0
My wife's been so tired and her back hurts all the time—do you think the stork might be on its way for us?,Stork,slang,medslangbert,1,0
"""Doctor, I think I might be in the straw soon—I’ve been having contractions every five minutes since this morning.""",Be in the straw,slang,medslangbert,0,1
My wife’s been in a lot of pain and says she’s ready to bear a child any day now—could you check if she’s in labor?,Bear a child,slang,medslangbert,0,1
"Doctor, I’m here because I think I’m about to bear a child—the contractions started an hour ago and they’re getting stronger.",Bear a child,slang,medslangbert,0,1
"Doctor, I've been feeling these strong cramps every ten minutes, and I'm pretty sure we're about to ring the stork bell.",Ring the stork bell,slang,medslangbert,0,1
"Doctor, my wife's been having contractions for hours now—I think it's time to ring the stork bell.",Ring the stork bell,slang,medslangbert,0,1
"My mother's been making these sudden, uncontrolled movements for a few weeks now—could it be St. Guy's dance?",St. Guy's dance,slang,medslangbert,0,1
"Doctor, I think my son might have that St. Guy's dance—his hands keep jerking and he can't sit still in class.",St. Guy's dance,slang,medslangbert,0,1
"I'm worried about my grandmother; her hands and face keep twitching uncontrollably, and I've heard that's what they call St. John's dance.",St. John's dance,slang,medslangbert,0,1
"Doctor, my son has been making these jerky, involuntary movements for the past few days—could it be St. John's dance?",St. John's dance,slang,medslangbert,0,1
"Doctor, my son has been making these jerky, dance-like movements he can't control—could it be St. Anthony's dance?",St. Anthony's dance,slang,medslangbert,0,1
"I'm worried about my daughter, she's been twitching and flailing her arms and legs at school, is this what you call St. Anthony's dance?",St. Anthony's dance,slang,medslangbert,0,1
"Doctor, my son has been making these jerky, uncontrolled movements with his arms and face—could it be St. Vitus' dance?",St. Vitus' dance,slang,medslangbert,0,1
"I'm worried about my mother; her hands and head keep twitching randomly, and the neighbor said it looks like St. Vitus' dance.",St. Vitus' dance,slang,medslangbert,0,1
"Doctor, I've been coming to this clap-shack every month for my prenatal checkups, and the baby's kicks feel weaker today.",clap-shack,slang,medslangbert,1,0
"My husband's been coughing nonstop since last night, so I dragged him to the clap-shack to get his lungs checked out.",clap-shack,slang,medslangbert,1,0
"Doctor, I’ve been coughing for three weeks straight and figured I should finally drag myself to the pillbox before it gets worse.",Pillbox,slang,medslangbert,1,0
My mom’s been dizzy every morning and we’re worried it’s her blood pressure—could you see her at the pillbox today?,Pillbox,slang,medslangbert,1,0
"Doctor, my son’s cough sounds like a seal barking—could it be the croup? I’m worried it might turn into a clap-clinic situation if it gets worse.",clap-clinic,slang,medslangbert,1,0
"My wife has been shaking with fever for two days, and we just moved here—can you tell me if this is a proper clap-clinic or just a regular doctor’s office?",clap-clinic,slang,medslangbert,1,0
I think my son’s been feeling dizzy and weak since we left the house that Jack built—could it be something we caught in the waiting room?,house that Jack built,slang,medslangbert,0,1
"My wife’s had this rash for days, and it started right after her last visit to the house that Jack built, so we’re wondering if it’s an allergic reaction.",house that Jack built,slang,medslangbert,0,1
I brought my son to this croaker joint because he's been coughing non-stop for three days and can't keep any food down.,Croaker joint,slang,medslangbert,0,1
My husband insisted we come to the croaker joint after he felt a sharp pain in his chest while lifting boxes this morning.,Croaker joint,slang,medslangbert,0,1
"Doctor, I've been feeling dizzy and short of breath for days—should I come to the mending shop for a check-up?",Mending shop,slang,medslangbert,0,1
"My mom's been coughing nonstop and running a fever, so I brought her to the mending shop to see what's wrong.",Mending shop,slang,medslangbert,0,1
My mom’s been feeling weak and confused since her meds ran out—can we get her a bed at the dry-out farm today?,dry-out farm,slang,medslangbert,0,1
"Doctor, I’ve been so dizzy and thirsty all the time, I think I need to check into the dry-out farm for a few days.",dry-out farm,slang,medslangbert,0,1
"Doctor, I'm not sure if I should be worried, but my son's been coughing nonstop for three days—should I take him to the propho or just keep him home?",propho,slang,medslangbert,1,0
"My husband's been dizzy and nauseous since last night, and I think we need to head to the propho to get him checked out.",propho,slang,medslangbert,1,0
"My husband twisted his ankle on the job yesterday, and we figured we'd better come down to the farm for a proper look.",farm,slang,medslangbert,1,0
"Doctor, my son's been coughing for three days straight, so I brought him to the farm to get checked out.",farm,slang,medslangbert,1,0
"Doctor, I've been coming to your doctor's chambers for years, but this cough just won't quit—it's keeping me up all night.",Doctor's chambers,slang,medslangbert,0,1
"My son's been limping since yesterday's football match, so I brought him straight to your doctor's chambers to get it checked out.",Doctor's chambers,slang,medslangbert,0,1
"Doctor, I brought my son in because he's been coughing non-stop for three days—I think a trip to the blue-light was overdue.",blue-light,slang,medslangbert,1,0
"My wife's been dizzy and short of breath since yesterday, so I figured we'd better come to the blue-light to get it checked out.",blue-light,slang,medslangbert,1,0
My husband dragged me to this moan-and-groan shop because I can't shake this cough and fever.,Moan-and-groan shop,slang,medslangbert,0,1
"Doctor, I've been coming to this moan-and-groan shop for weeks now, but my back still won't stop aching.",Moan-and-groan shop,slang,medslangbert,0,1
"""Doc, I've been told I was born 'agee-jawed'—my left foot's always turned in since birth, and it's starting to ache something fierce.""",Agee-jawed,slang,medslangbert,1,0
"""Could my baby's crooked little finger be that 'agee-jawed' thing you mentioned? It's been like that since she came out, and I'm worried.""",Agee-jawed,slang,medslangbert,1,0
"Doctor, my little boy hasn't been able to go for three days and he's all bunged up—could you give him something to help?",bunged up,slang,medslangbert,0,1
"My mother's been feeling really uncomfortable and bunged up since she started that new medication, doctor—is there a gentler option?",bunged up,slang,medslangbert,0,1
"Doctor, my little boy hasn't been able to go for three days—he's completely dry-assed and crying on the toilet.",Dry-assed,slang,medslangbert,1,0
"My husband's been complaining about being dry-assed for over a week now, and nothing we've tried seems to help him pass anything.",Dry-assed,slang,medslangbert,1,0
"My mom's been closed for business for almost a week now, and she says her belly feels really tight and uncomfortable.",Closed for business,slang,medslangbert,0,1
"Doctor, I think my little boy is closed for business—he hasn't gone number two in three days and keeps crying when he tries.",Closed for business,slang,medslangbert,0,1
I'm here for my son—he's been crying on the toilet and I think this piece of resistance is really bothering him.,piece of resistance,slang,medslangbert,0,1
"Doctor, my mother has been dealing with a real piece of resistance for the past week, and nothing seems to help her go.",piece of resistance,slang,medslangbert,0,1
"After three days without relief, he told his doctor he felt like a great priest was holding a service in his gut.",A great priest,slang,medslangbert,0,1
"She skipped the spicy chili contest, joking that she didn't want to invite a great priest to her digestive system.",A great priest,slang,medslangbert,0,1
"Doctor, I think my son's been feeling really backed up—he hasn't gone in three days, and I'm worried he's hard-baked.",hard-baked,slang,medslangbert,1,0
"Doctor, my mother keeps saying she feels bloated and uncomfortable, and I think she's been hard-baked for almost a week now.",hard-baked,slang,medslangbert,1,0
"My husband keeps complaining about being belly-bound, and nothing we've tried at home seems to help him.",Belly-bound,slang,medslangbert,1,0
"Doctor, my son's been belly-bound for almost a week now and he's crying every time he tries to go.",Belly-bound,slang,medslangbert,1,0
"Doctor, I've been feeling really tied up for the past few days—nothing's moving at all.",tied up,slang,medslangbert,0,1
My little boy keeps saying his tummy hurts and he's been tied up since Tuesday—could it be something serious?,tied up,slang,medslangbert,0,1
My mother keeps saying she feels bloated and strained; I'm worried she's corked from her new medication.,corked,slang,medslangbert,1,0
"Doctor, my little boy hasn't gone in three days—I think he's completely corked and it's making him really fussy.",corked,slang,medslangbert,1,0
"Doctor, my husband's been complaining of a real bad case of Sir Harry for the past week—he can't seem to go at all.",Sir Harry,slang,medslangbert,0,1
"I'm here for my son, he's been crying and straining on the toilet, and I think it's that Sir Harry everyone talks about.",Sir Harry,slang,medslangbert,0,1
"Doctor, I've been feeling really backed-up for the past three days and nothing seems to help.",backed-up,slang,medslangbert,1,0
My son keeps saying his tummy hurts and he hasn't gone to the bathroom in a week—I think he's backed-up.,backed-up,slang,medslangbert,1,0
