sentence_id,sentence,candidate,cand_norm,cand_type,is_gold,token_pos,mt_score,mt_pred,is_named_entity,gold_terms,source_dataset,term_type,spanish_sentence,spanish_back_to_english_sentence,spanish_best_back_translation_word,spanish_fuzz_ratio,spanish_specialized,spanish_term_failed_to_translate,arabic_sentence,arabic_back_to_english_sentence,arabic_best_back_translation_word,arabic_fuzz_ratio,arabic_specialized,arabic_term_failed_to_translate,chinese_sentence,chinese_back_to_english_sentence,chinese_best_back_translation_word,chinese_fuzz_ratio,chinese_specialized,chinese_term_failed_to_translate,japanese_sentence,japanese_back_to_english_sentence,japanese_best_back_translation_word,japanese_fuzz_ratio,japanese_specialized,japanese_term_failed_to_translate,specialized_votes,normal_votes,lg_pred,masked sentence,subwords,number of subwords,candidate probability,candidate surprise,candidate avg surprise,top token,top token probability,gap,average gap,start word index,end word index,window start word index,window end word index,windowed_context,number of words,lg_score
114,"""Time to unstake""",unstake,unstake,is_single_word,1,2,1.0,1,0.0,unstake,crypto_slang_dataset,slang,Es hora de desbloquear.,It's time to unlock.,unlock,46.15384615384615,1.0,0.0,حان الوقت للاستثناء,It's time for an exception.,time,36.36363636363637,1.0,0.0,是时候解锁了,It's time to unlock.,unlock,46.15384615384615,1.0,0.0,時期が来てお金を解放する時です。,The time has come to release the money.,the,40.0,1.0,0.0,4.0,0.0,0,time to <mask> <mask>,▁uns take,2.0,1.7520615304753954e-09,20.16247272491455,10.081236362457275,enjoy .,0.010490128626927235,15.605152130126953,7.802576065063477,2.0,2.0,0.0,2.0,0.0,1.0,7.802576065063477
115,"""Got an airdrop""",Got,got,is_single_word,0,0,1.0,1,0.0,airdrop,crypto_slang_dataset,slang,"""Recibí un airdrop""",I received an airdrop.,airdrop,20.0,1.0,0.0,حصلت على طائرة هليكوبتر.,She obtained a helicopter.,obtained,36.36363636363637,1.0,0.0,收到空投。,Received airdrops.,airdrops,18.181818181818176,1.0,0.0,エアドロップを受けました。,I received an air drop.,drop,28.57142857142857,1.0,0.0,4.0,0.0,0,<mask> an airdrop,▁got,1.0,0.0007382018800858508,7.2112932205200195,7.2112932205200195,Like,0.057934673822195276,4.36285400390625,4.36285400390625,0.0,0.0,0.0,2.0,0.0,1.0,4.36285400390625
115,"""Got an airdrop""",an,an,is_single_word,0,1,0.5,0,0.0,airdrop,crypto_slang_dataset,slang,"""Recibí un airdrop""",I received an airdrop.,an,100.0,0.0,0.0,حصلت على طائرة هليكوبتر.,She obtained a helicopter.,a,66.66666666666667,1.0,0.0,收到空投。,Received airdrops.,airdrops,20.0,1.0,0.0,エアドロップを受けました。,I received an air drop.,an,100.0,0.0,0.0,2.0,2.0,0,,,,,,,,,,,,,,,,,0.0
115,"""Got an airdrop""",airdrop,airdrop,is_single_word,1,2,0.75,0,0.0,airdrop,crypto_slang_dataset,slang,"""Recibí un airdrop""",I received an airdrop.,airdrop,100.0,1.0,1.0,حصلت على طائرة هليكوبتر.,She obtained a helicopter.,obtained,40.0,1.0,0.0,收到空投。,Received airdrops.,airdrops,93.33333333333331,0.0,0.0,エアドロップを受けました。,I received an air drop.,drop,72.72727272727273,1.0,0.0,3.0,1.0,0,,,,,,,,,,,,,,,,,0.0
116,"""Snapshot taken yesterday""",Snapshot,snapshot,is_single_word,1,0,0.75,0,1.0,snapshot,crypto_slang_dataset,slang,"""Instantáneo tomado ayer""",Instantaneous taken yesterday.,instantaneous,38.095238095238095,1.0,0.0,اللقطة تم التقاطها بالأمس.,The cat was taken yesterday.,cat,36.36363636363637,1.0,0.0,昨天拍摄的快照,The photo taken yesterday.,photo,61.53846153846154,1.0,0.0,昨日撮影したスナップショットです。,Yesterday's snapshot is.,snapshot,100.0,0.0,0.0,3.0,1.0,0,,,,,,,,,,,,,,,,,0.0
116,"""Snapshot taken yesterday""",taken,taken,is_single_word,0,1,0.25,0,0.0,snapshot,crypto_slang_dataset,slang,"""Instantáneo tomado ayer""",Instantaneous taken yesterday.,taken,100.0,0.0,0.0,اللقطة تم التقاطها بالأمس.,The cat was taken yesterday.,taken,100.0,0.0,0.0,昨天拍摄的快照,The photo taken yesterday.,taken,100.0,0.0,0.0,昨日撮影したスナップショットです。,Yesterday's snapshot is.,yesterday's,25.0,1.0,0.0,1.0,3.0,0,,,,,,,,,,,,,,,,,0.0
116,"""Snapshot taken yesterday""",yesterday,yesterday,is_single_word,0,2,0.25,0,1.0,snapshot,crypto_slang_dataset,slang,"""Instantáneo tomado ayer""",Instantaneous taken yesterday.,yesterday,100.0,0.0,0.0,اللقطة تم التقاطها بالأمس.,The cat was taken yesterday.,yesterday,100.0,0.0,0.0,昨天拍摄的快照,The photo taken yesterday.,yesterday,100.0,0.0,0.0,昨日撮影したスナップショットです。,Yesterday's snapshot is.,yesterday's,90.0,1.0,0.0,1.0,3.0,0,,,,,,,,,,,,,,,,,0.0
117,"""Retail is buying""",Retail,retail,is_single_word,1,0,0.5,0,0.0,retail,crypto_slang_dataset,slang,"""El retail es la compra""",Retail is the purchase.,retail,100.0,1.0,1.0,التجارة هي الشراء,Trade is buying.,trade,36.36363636363637,1.0,0.0,零售是購買。,Retail is buying.,retail,100.0,0.0,0.0,小売は購入しています。,Retail is buying.,retail,100.0,0.0,0.0,2.0,2.0,0,,,,,,,,,,,,,,,,,0.0
117,"""Retail is buying""",is,is,is_single_word,0,1,0.0,0,0.0,retail,crypto_slang_dataset,slang,"""El retail es la compra""",Retail is the purchase.,is,100.0,0.0,0.0,التجارة هي الشراء,Trade is buying.,is,100.0,0.0,0.0,零售是購買。,Retail is buying.,is,100.0,0.0,0.0,小売は購入しています。,Retail is buying.,is,100.0,0.0,0.0,0.0,4.0,0,,,,,,,,,,,,,,,,,0.0
117,"""Retail is buying""",buying,buying,is_single_word,0,2,0.25,0,0.0,retail,crypto_slang_dataset,slang,"""El retail es la compra""",Retail is the purchase.,is,25.0,1.0,0.0,التجارة هي الشراء,Trade is buying.,buying,100.0,0.0,0.0,零售是購買。,Retail is buying.,buying,100.0,0.0,0.0,小売は購入しています。,Retail is buying.,buying,100.0,0.0,0.0,1.0,3.0,0,,,,,,,,,,,,,,,,,0.0
118,"""Smart money entered early""",Smart,smart,is_single_word,0,0,0.0,0,0.0,,crypto_slang_dataset,slang,El dinero inteligente entró temprano.,The smart money came early.,smart,100.0,0.0,0.0,المال الذكي دخل مبكرا.,The smart money entered early.,smart,100.0,0.0,0.0,早期的聪明资金进入了。,Early smart money has entered.,smart,100.0,0.0,0.0,スマートな金が早い段階で入りました。,Smart money entered early.,smart,100.0,0.0,0.0,0.0,4.0,0,,,,,,,,,,,,,,,,,0.0
118,"""Smart money entered early""",money,money,is_single_word,0,1,0.0,0,0.0,,crypto_slang_dataset,slang,El dinero inteligente entró temprano.,The smart money came early.,money,100.0,0.0,0.0,المال الذكي دخل مبكرا.,The smart money entered early.,money,100.0,0.0,0.0,早期的聪明资金进入了。,Early smart money has entered.,money,100.0,0.0,0.0,スマートな金が早い段階で入りました。,Smart money entered early.,money,100.0,0.0,0.0,0.0,4.0,0,,,,,,,,,,,,,,,,,0.0
118,"""Smart money entered early""",entered,entered,is_single_word,0,2,0.25,0,0.0,,crypto_slang_dataset,slang,El dinero inteligente entró temprano.,The smart money came early.,the,40.0,1.0,0.0,المال الذكي دخل مبكرا.,The smart money entered early.,entered,100.0,0.0,0.0,早期的聪明资金进入了。,Early smart money has entered.,entered,100.0,0.0,0.0,スマートな金が早い段階で入りました。,Smart money entered early.,entered,100.0,0.0,0.0,1.0,3.0,0,,,,,,,,,,,,,,,,,0.0
118,"""Smart money entered early""",early,early,is_single_word,0,3,0.0,0,0.0,,crypto_slang_dataset,slang,El dinero inteligente entró temprano.,The smart money came early.,early,100.0,0.0,0.0,المال الذكي دخل مبكرا.,The smart money entered early.,early,100.0,0.0,0.0,早期的聪明资金进入了。,Early smart money has entered.,early,100.0,0.0,0.0,スマートな金が早い段階で入りました。,Smart money entered early.,early,100.0,0.0,0.0,0.0,4.0,0,,,,,,,,,,,,,,,,,0.0
119,"""It was an exit scam""",It,it,is_single_word,0,0,0.5,0,0.0,,crypto_slang_dataset,slang,Fue un estafa de salida.,It was a sell-out scam.,it,100.0,0.0,0.0,كان ذلك خدعة الإخلاء.,That was an evacuation trick.,that,33.333333333333336,1.0,0.0,这是一个逃离计划,This is an escape plan.,is,50.0,1.0,0.0,それは脱出詐欺だった。,It was an escape scam.,it,100.0,0.0,0.0,2.0,2.0,0,,,,,,,,,,,,,,,,,0.0
119,"""It was an exit scam""",was,was,is_single_word,0,1,0.25,0,0.0,,crypto_slang_dataset,slang,Fue un estafa de salida.,It was a sell-out scam.,was,100.0,0.0,0.0,كان ذلك خدعة الإخلاء.,That was an evacuation trick.,was,100.0,0.0,0.0,这是一个逃离计划,This is an escape plan.,is,40.0,1.0,0.0,それは脱出詐欺だった。,It was an escape scam.,was,100.0,0.0,0.0,1.0,3.0,0,,,,,,,,,,,,,,,,,0.0
119,"""It was an exit scam""",an,an,is_single_word,0,2,0.25,0,0.0,,crypto_slang_dataset,slang,Fue un estafa de salida.,It was a sell-out scam.,a,66.66666666666667,1.0,0.0,كان ذلك خدعة الإخلاء.,That was an evacuation trick.,an,100.0,0.0,0.0,这是一个逃离计划,This is an escape plan.,an,100.0,0.0,0.0,それは脱出詐欺だった。,It was an escape scam.,an,100.0,0.0,0.0,1.0,3.0,0,,,,,,,,,,,,,,,,,0.0
119,"""It was an exit scam""",exit,exit,is_single_word,0,3,1.0,1,0.0,,crypto_slang_dataset,slang,Fue un estafa de salida.,It was a sell-out scam.,it,66.66666666666667,1.0,0.0,كان ذلك خدعة الإخلاء.,That was an evacuation trick.,evacuation,28.57142857142857,1.0,0.0,这是一个逃离计划,This is an escape plan.,is,33.333333333333336,1.0,0.0,それは脱出詐欺だった。,It was an escape scam.,it,66.66666666666667,1.0,0.0,4.0,0.0,0,it was an <mask> scam,▁exit,1.0,0.0001475927885662321,8.821053504943848,8.821053504943848,internet,0.39388551442418257,7.8893585205078125,7.8893585205078125,3.0,3.0,0.0,4.0,0.0,1.0,7.8893585205078125
119,"""It was an exit scam""",scam,scam,is_single_word,0,4,0.5,0,0.0,,crypto_slang_dataset,slang,Fue un estafa de salida.,It was a sell-out scam.,scam,100.0,0.0,0.0,كان ذلك خدعة الإخلاء.,That was an evacuation trick.,an,33.333333333333336,1.0,0.0,这是一个逃离计划,This is an escape plan.,escape,60.0,1.0,0.0,それは脱出詐欺だった。,It was an escape scam.,scam,100.0,0.0,0.0,2.0,2.0,0,,,,,,,,,,,,,,,,,0.0
120,"""Just a dead cat bounce""",Just,just,is_single_word,0,0,0.5,0,0.0,,crypto_slang_dataset,slang,"""Sólo un rebote de gato muerto""","""Just a dead cat bounce.""",just,100.0,0.0,0.0,حسناً ببساطة عودة قطة ميتة.,"Fine, simply a dead cat's return.",cat's,22.22222222222222,1.0,0.0,只是死猫反弹,It's just a dead cat bounces back.,just,100.0,0.0,0.0,「ただ一つの死んだ猫のバウンス」,"""Only one dead cat's bounce.""",cat's,22.22222222222222,1.0,0.0,2.0,2.0,0,,,,,,,,,,,,,,,,,0.0
120,"""Just a dead cat bounce""",a,a,is_single_word,0,1,0.25,0,0.0,,crypto_slang_dataset,slang,"""Sólo un rebote de gato muerto""","""Just a dead cat bounce.""",a,100.0,0.0,0.0,حسناً ببساطة عودة قطة ميتة.,"Fine, simply a dead cat's return.",a,100.0,0.0,0.0,只是死猫反弹,It's just a dead cat bounces back.,a,100.0,0.0,0.0,「ただ一つの死んだ猫のバウンス」,"""Only one dead cat's bounce.""",dead,40.0,1.0,0.0,1.0,3.0,0,,,,,,,,,,,,,,,,,0.0
120,"""Just a dead cat bounce""",dead,dead,is_single_word,0,2,0.0,0,0.0,,crypto_slang_dataset,slang,"""Sólo un rebote de gato muerto""","""Just a dead cat bounce.""",dead,100.0,0.0,0.0,حسناً ببساطة عودة قطة ميتة.,"Fine, simply a dead cat's return.",dead,100.0,0.0,0.0,只是死猫反弹,It's just a dead cat bounces back.,dead,100.0,0.0,0.0,「ただ一つの死んだ猫のバウンス」,"""Only one dead cat's bounce.""",dead,100.0,0.0,0.0,0.0,4.0,0,,,,,,,,,,,,,,,,,0.0
120,"""Just a dead cat bounce""",cat,cat,is_single_word,0,3,0.5,0,0.0,,crypto_slang_dataset,slang,"""Sólo un rebote de gato muerto""","""Just a dead cat bounce.""",cat,100.0,0.0,0.0,حسناً ببساطة عودة قطة ميتة.,"Fine, simply a dead cat's return.",cat's,75.0,1.0,0.0,只是死猫反弹,It's just a dead cat bounces back.,cat,100.0,0.0,0.0,「ただ一つの死んだ猫のバウンス」,"""Only one dead cat's bounce.""",cat's,75.0,1.0,0.0,2.0,2.0,0,,,,,,,,,,,,,,,,,0.0
120,"""Just a dead cat bounce""",bounce,bounce,is_single_word,0,4,0.5,0,0.0,,crypto_slang_dataset,slang,"""Sólo un rebote de gato muerto""","""Just a dead cat bounce.""",bounce,100.0,0.0,0.0,حسناً ببساطة عودة قطة ميتة.,"Fine, simply a dead cat's return.",fine,40.0,1.0,0.0,只是死猫反弹,It's just a dead cat bounces back.,bounces,92.3076923076923,1.0,0.0,「ただ一つの死んだ猫のバウンス」,"""Only one dead cat's bounce.""",bounce,100.0,0.0,0.0,2.0,2.0,0,,,,,,,,,,,,,,,,,0.0
121,"""Price went parabolic""",Price,price,is_single_word,0,0,0.75,0,0.0,parabolic,crypto_slang_dataset,slang,"""El precio fue parabólico""",The price was parabolic.,price,100.0,0.0,0.0,ارتفاع الأسعار إلى مستوى عالٍ جدا.,Prices have risen to a very high level.,prices,90.9090909090909,1.0,0.0,价格呈现了抛物线式的急剧上涨。,Prices presented a dramatic upward trend in a parabolic manner.,prices,90.9090909090909,1.0,0.0,価格がパラボリカルに上昇した。,Prices rose parabolically.,prices,90.9090909090909,1.0,0.0,3.0,1.0,0,,,,,,,,,,,,,,,,,0.0
121,"""Price went parabolic""",went,went,is_single_word,0,1,1.0,1,0.0,parabolic,crypto_slang_dataset,slang,"""El precio fue parabólico""",The price was parabolic.,the,28.57142857142857,1.0,0.0,ارتفاع الأسعار إلى مستوى عالٍ جدا.,Prices have risen to a very high level.,risen,44.44444444444444,1.0,0.0,价格呈现了抛物线式的急剧上涨。,Prices presented a dramatic upward trend in a parabolic manner.,presented,46.15384615384615,1.0,0.0,価格がパラボリカルに上昇した。,Prices rose parabolically.,rose,25.0,1.0,0.0,4.0,0.0,0,price <mask> parabolic,▁went,1.0,2.5290658937348125e-07,15.190245628356934,15.190245628356934,gel,0.09937145866556547,12.881355285644531,12.881355285644531,1.0,1.0,0.0,2.0,0.0,1.0,12.881355285644531
121,"""Price went parabolic""",parabolic,parabolic,is_single_word,1,2,0.5,0,0.0,parabolic,crypto_slang_dataset,slang,"""El precio fue parabólico""",The price was parabolic.,parabolic,100.0,0.0,0.0,ارتفاع الأسعار إلى مستوى عالٍ جدا.,Prices have risen to a very high level.,prices,53.333333333333336,1.0,0.0,价格呈现了抛物线式的急剧上涨。,Prices presented a dramatic upward trend in a parabolic manner.,parabolic,100.0,0.0,0.0,価格がパラボリカルに上昇した。,Prices rose parabolically.,parabolically,81.81818181818181,1.0,0.0,2.0,2.0,0,,,,,,,,,,,,,,,,,0.0
122,"""Healthy correction""",Healthy,healthy,is_single_word,0,0,0.25,0,0.0,correction,crypto_slang_dataset,slang,Corrección saludable.,Healthy correction.,healthy,100.0,0.0,0.0,التعديل الصحي,Healthy modification,healthy,100.0,0.0,0.0,健康纠正,Health correction,health,92.3076923076923,1.0,0.0,健康な訂正,Healthy correction,healthy,100.0,0.0,0.0,1.0,3.0,0,,,,,,,,,,,,,,,,,0.0
122,"""Healthy correction""",correction,correction,is_single_word,1,1,0.25,0,0.0,correction,crypto_slang_dataset,slang,Corrección saludable.,Healthy correction.,correction,100.0,0.0,0.0,التعديل الصحي,Healthy modification,modification,54.54545454545454,1.0,0.0,健康纠正,Health correction,correction,100.0,0.0,0.0,健康な訂正,Healthy correction,correction,100.0,0.0,0.0,1.0,3.0,0,,,,,,,,,,,,,,,,,0.0
123,"""Whales in accumulation""",Whales,whales,is_single_word,0,0,0.5,0,0.0,accumulation,crypto_slang_dataset,slang,Ballenas en acumulación.,Whales in accumulation.,whales,100.0,0.0,0.0,الفرس النوارس في تراكم,The vultures in the ruins.,the,44.44444444444444,1.0,0.0,海豹的积累,Seal's accumulation,seal's,50.0,1.0,0.0,大量のクジラ,Large numbers of whales.,whales,100.0,0.0,0.0,2.0,2.0,0,,,,,,,,,,,,,,,,,0.0
123,"""Whales in accumulation""",in,in,is_single_word,0,1,0.5,0,0.0,accumulation,crypto_slang_dataset,slang,Ballenas en acumulación.,Whales in accumulation.,in,100.0,0.0,0.0,الفرس النوارس في تراكم,The vultures in the ruins.,in,100.0,0.0,0.0,海豹的积累,Seal's accumulation,accumulation,28.57142857142857,1.0,0.0,大量のクジラ,Large numbers of whales.,numbers,22.22222222222222,1.0,0.0,2.0,2.0,0,,,,,,,,,,,,,,,,,0.0
123,"""Whales in accumulation""",accumulation,accumulation,is_single_word,1,2,0.5,0,0.0,accumulation,crypto_slang_dataset,slang,Ballenas en acumulación.,Whales in accumulation.,accumulation,100.0,0.0,0.0,الفرس النوارس في تراكم,The vultures in the ruins.,ruins,35.29411764705882,1.0,0.0,海豹的积累,Seal's accumulation,accumulation,100.0,0.0,0.0,大量のクジラ,Large numbers of whales.,large,23.529411764705888,1.0,0.0,2.0,2.0,0,,,,,,,,,,,,,,,,,0.0
124,"""Distribution phase""",Distribution,distribution,is_single_word,1,0,0.0,0,0.0,distribution,crypto_slang_dataset,slang,Fase de distribución.,Distribution phase.,distribution,100.0,0.0,0.0,مرحلة التوزيع,Distribution phase.,distribution,100.0,0.0,0.0,分配階段,Distribution phase,distribution,100.0,0.0,0.0,配布フェーズ,Distribution phase,distribution,100.0,0.0,0.0,0.0,4.0,0,,,,,,,,,,,,,,,,,0.0
124,"""Distribution phase""",phase,phase,is_single_word,0,1,0.0,0,0.0,distribution,crypto_slang_dataset,slang,Fase de distribución.,Distribution phase.,phase,100.0,0.0,0.0,مرحلة التوزيع,Distribution phase.,phase,100.0,0.0,0.0,分配階段,Distribution phase,phase,100.0,0.0,0.0,配布フェーズ,Distribution phase,phase,100.0,0.0,0.0,0.0,4.0,0,,,,,,,,,,,,,,,,,0.0
125,"""Market is sideways""",Market,market,is_single_word,0,0,0.25,0,0.0,sideways,crypto_slang_dataset,slang,El mercado está en horizontal.,The market is horizontal.,market,100.0,0.0,0.0,المسوقة هي جانبيه.,The saleswoman is my neighbor.,saleswoman,25.0,1.0,0.0,市場趨穩,Market is trending stable.,market,100.0,0.0,0.0,市場は横方向に進んでいる。,The market is moving horizontally.,market,100.0,0.0,0.0,1.0,3.0,0,,,,,,,,,,,,,,,,,0.0
125,"""Market is sideways""",is,is,is_single_word,0,1,0.0,0,0.0,sideways,crypto_slang_dataset,slang,El mercado está en horizontal.,The market is horizontal.,is,100.0,0.0,0.0,المسوقة هي جانبيه.,The saleswoman is my neighbor.,is,100.0,0.0,0.0,市場趨穩,Market is trending stable.,is,100.0,0.0,0.0,市場は横方向に進んでいる。,The market is moving horizontally.,is,100.0,0.0,0.0,0.0,4.0,0,,,,,,,,,,,,,,,,,0.0
125,"""Market is sideways""",sideways,sideways,is_single_word,1,2,1.0,1,0.0,sideways,crypto_slang_dataset,slang,El mercado está en horizontal.,The market is horizontal.,is,40.0,1.0,0.0,المسوقة هي جانبيه.,The saleswoman is my neighbor.,saleswoman,44.44444444444444,1.0,0.0,市場趨穩,Market is trending stable.,is,40.0,1.0,0.0,市場は横方向に進んでいる。,The market is moving horizontally.,is,40.0,1.0,0.0,4.0,0.0,0,market is <mask> <mask>,▁side ways,2.0,8.707446059418151e-10,20.861672401428223,10.430836200714111,very .,0.015235417593492586,16.677539944648743,8.338769972324371,2.0,2.0,0.0,2.0,0.0,1.0,8.338769972324371
126,"""Huge pump""",Huge,huge,is_single_word,0,0,1.0,1,0.0,pump,crypto_slang_dataset,slang,Gran bomba.,Big bomb.,big,28.57142857142857,1.0,0.0,المضخّة الكبيرة,The large pump.,the,57.14285714285714,1.0,0.0,巨型泵,Large pump,large,44.44444444444444,1.0,0.0,巨大なパンプ,Giant pump,pump,25.0,1.0,0.0,4.0,0.0,0,<mask> pump,▁huge,1.0,9.878316861308273e-06,11.525168418884277,11.525168418884277,benzin,0.18297223074369945,9.82674753665924,9.82674753665924,0.0,0.0,0.0,1.0,0.0,1.0,9.82674753665924
126,"""Huge pump""",pump,pump,is_single_word,1,1,0.25,0,0.0,pump,crypto_slang_dataset,slang,Gran bomba.,Big bomb.,bomb,25.0,1.0,0.0,المضخّة الكبيرة,The large pump.,pump,100.0,0.0,0.0,巨型泵,Large pump,pump,100.0,0.0,0.0,巨大なパンプ,Giant pump,pump,100.0,0.0,0.0,1.0,3.0,0,,,,,,,,,,,,,,,,,0.0
127,"""Massive dump""",Massive,massive,is_single_word,0,0,0.75,0,0.0,dump,crypto_slang_dataset,slang,"""Gran vertedero""",Large landfill.,large,33.333333333333336,1.0,0.0,النفط السخيفة,The foolish oil.,the,20.0,1.0,0.0,巨大垃圾堆積,Massive garbage accumulation.,massive,100.0,0.0,0.0,大規模な廃棄物,Large-scale waste.,waste,50.0,1.0,0.0,3.0,1.0,0,,,,,,,,,,,,,,,,,0.0
127,"""Massive dump""",dump,dump,is_single_word,1,1,1.0,1,0.0,dump,crypto_slang_dataset,slang,"""Gran vertedero""",Large landfill.,landfill,16.666666666666664,1.0,0.0,النفط السخيفة,The foolish oil.,the,0.0,1.0,0.0,巨大垃圾堆積,Massive garbage accumulation.,accumulation,25.0,1.0,0.0,大規模な廃棄物,Large-scale waste.,large-scale,0.0,1.0,0.0,4.0,0.0,0,massive <mask> <mask>,▁du mp,2.0,7.061727597385667e-08,16.465991020202637,8.232995510101318,penis .,0.03020893381681431,12.966373443603516,6.483186721801758,1.0,1.0,0.0,1.0,0.0,1.0,6.483186721801758
128,"""Back run profit""",Back,back,is_single_word,0,0,0.75,0,0.0,,crypto_slang_dataset,slang,"""Correr con beneficio atrasado""",Running at a loss.,a,40.0,1.0,0.0,"""الربح بالعودة""",Profit on return.,profit,0.0,1.0,0.0,"""回报跑利润""","""Return on profit""",return,0.0,1.0,0.0,バックランプロフィット,Back Lane Profit,back,100.0,0.0,0.0,3.0,1.0,0,,,,,,,,,,,,,,,,,0.0
128,"""Back run profit""",run,run,is_single_word,0,1,1.0,1,0.0,,crypto_slang_dataset,slang,"""Correr con beneficio atrasado""",Running at a loss.,running,60.0,1.0,0.0,"""الربح بالعودة""",Profit on return.,return,66.66666666666667,1.0,0.0,"""回报跑利润""","""Return on profit""",return,66.66666666666667,1.0,0.0,バックランプロフィット,Back Lane Profit,lane,28.57142857142857,1.0,0.0,4.0,0.0,0,back <mask> profit,▁run,1.0,5.808090802871083e-05,9.753673553466797,9.753673553466797,your,0.0832720803108551,7.268031597137451,7.268031597137451,1.0,1.0,0.0,2.0,0.0,1.0,7.268031597137451
128,"""Back run profit""",profit,profit,is_single_word,0,2,0.25,0,0.0,,crypto_slang_dataset,slang,"""Correr con beneficio atrasado""",Running at a loss.,running,30.76923076923077,1.0,0.0,"""الربح بالعودة""",Profit on return.,profit,100.0,0.0,0.0,"""回报跑利润""","""Return on profit""",profit,100.0,0.0,0.0,バックランプロフィット,Back Lane Profit,profit,100.0,0.0,0.0,1.0,3.0,0,,,,,,,,,,,,,,,,,0.0
129,"""High slippage""",High,high,is_single_word,0,0,0.5,0,0.0,slippage,crypto_slang_dataset,slang,Gran deslizamiento,Large landslide,large,22.22222222222222,1.0,0.0,الانخفاض المرتفع,The sharp decline.,the,28.57142857142857,1.0,0.0,高滑點,High point,high,100.0,0.0,0.0,高いスリップエージェンシーです。,It has a high slipperiness.,high,100.0,0.0,0.0,2.0,2.0,0,,,,,,,,,,,,,,,,,0.0
129,"""High slippage""",slippage,slippage,is_single_word,1,1,1.0,1,0.0,slippage,crypto_slang_dataset,slang,Gran deslizamiento,Large landslide,large,61.53846153846154,1.0,0.0,الانخفاض المرتفع,The sharp decline.,decline,40.0,1.0,0.0,高滑點,High point,high,33.333333333333336,1.0,0.0,高いスリップエージェンシーです。,It has a high slipperiness.,slipperiness,60.0,1.0,0.0,4.0,0.0,0,high <mask> <mask>,▁slip page,2.0,1.0768828422916277e-10,22.951780319213867,11.475890159606934,quality </s>,0.027745307719584156,19.36709177494049,9.683545887470245,1.0,1.0,0.0,1.0,0.0,1.0,9.683545887470245
130,"""Gas fees are high""",Gas,gas,is_single_word,1,0,0.25,0,0.0,gas,crypto_slang_dataset,slang,Las tarifas de gas son altas.,Gas prices are high.,gas,100.0,1.0,1.0,حوافز الغاز عالية.,Gas incentives are high.,gas,100.0,0.0,0.0,燃气费很高,Gas fees are very high.,gas,100.0,0.0,0.0,ガス料金は高くなっています。,Gas bills have become expensive.,gas,100.0,0.0,0.0,1.0,3.0,0,,,,,,,,,,,,,,,,,0.0
130,"""Gas fees are high""",fees,fees,is_single_word,0,1,0.75,0,0.0,gas,crypto_slang_dataset,slang,Las tarifas de gas son altas.,Gas prices are high.,prices,40.0,1.0,0.0,حوافز الغاز عالية.,Gas incentives are high.,incentives,42.85714285714286,1.0,0.0,燃气费很高,Gas fees are very high.,fees,100.0,0.0,0.0,ガス料金は高くなっています。,Gas bills have become expensive.,expensive,46.15384615384615,1.0,0.0,3.0,1.0,0,,,,,,,,,,,,,,,,,0.0
130,"""Gas fees are high""",are,are,is_single_word,0,2,0.25,0,0.0,gas,crypto_slang_dataset,slang,Las tarifas de gas son altas.,Gas prices are high.,are,100.0,0.0,0.0,حوافز الغاز عالية.,Gas incentives are high.,are,100.0,0.0,0.0,燃气费很高,Gas fees are very high.,are,100.0,0.0,0.0,ガス料金は高くなっています。,Gas bills have become expensive.,have,57.14285714285714,1.0,0.0,1.0,3.0,0,,,,,,,,,,,,,,,,,0.0
130,"""Gas fees are high""",high,high,is_single_word,0,3,0.25,0,0.0,gas,crypto_slang_dataset,slang,Las tarifas de gas son altas.,Gas prices are high.,high,100.0,0.0,0.0,حوافز الغاز عالية.,Gas incentives are high.,high,100.0,0.0,0.0,燃气费很高,Gas fees are very high.,high,100.0,0.0,0.0,ガス料金は高くなっています。,Gas bills have become expensive.,gas,28.57142857142857,1.0,0.0,1.0,3.0,0,,,,,,,,,,,,,,,,,0.0
131,"""Gas war happening""",Gas,gas,is_single_word,0,0,0.5,0,0.0,,crypto_slang_dataset,slang,"""Guerra de gas en curso""",Gas war in progress.,gas,100.0,1.0,1.0,حرب الغاز تحدث.,The gas war is happening.,gas,100.0,0.0,0.0,氣爆戰爭發生中,Explosion war occurred in the middle.,war,33.333333333333336,1.0,0.0,ガス戦争が起きている。,The gas war is happening.,gas,100.0,0.0,0.0,2.0,2.0,0,,,,,,,,,,,,,,,,,0.0
131,"""Gas war happening""",war,war,is_single_word,0,1,0.0,0,0.0,,crypto_slang_dataset,slang,"""Guerra de gas en curso""",Gas war in progress.,war,100.0,0.0,0.0,حرب الغاز تحدث.,The gas war is happening.,war,100.0,0.0,0.0,氣爆戰爭發生中,Explosion war occurred in the middle.,war,100.0,0.0,0.0,ガス戦争が起きている。,The gas war is happening.,war,100.0,0.0,0.0,0.0,4.0,0,,,,,,,,,,,,,,,,,0.0
