sentence_id,sentence,candidate,cand_norm,cand_type,is_gold,token_pos,mt_score,mt_pred,is_named_entity,gold_terms,source_dataset,term_type,spanish_sentence,spanish_back_to_english_sentence,spanish_best_back_translation_word,spanish_fuzz_ratio,spanish_specialized,spanish_term_failed_to_translate,arabic_sentence,arabic_back_to_english_sentence,arabic_best_back_translation_word,arabic_fuzz_ratio,arabic_specialized,arabic_term_failed_to_translate,chinese_sentence,chinese_back_to_english_sentence,chinese_best_back_translation_word,chinese_fuzz_ratio,chinese_specialized,chinese_term_failed_to_translate,japanese_sentence,japanese_back_to_english_sentence,japanese_best_back_translation_word,japanese_fuzz_ratio,japanese_specialized,japanese_term_failed_to_translate,specialized_votes,normal_votes,component_token_positions,zipf,rare_or_unknown,is_acronym,has_digit,has_symbol,has_repeated_char,sc_score,sc_pred
13,"Mate, pull up or stay sus",Mate,mate,is_single_word,1,0,1.0,1,0.0,mate; sus,genz-alpha-slangs,slang,"Amigo, acércate o quédate allí.","Friend, come closer or stay there.",come,50.0,1.0,0.0,أيها الإخوة، قم بزيارة أو احتفظ بالسuspense,"Dear brothers, either visit or keep the suspense.",the,57.14285714285714,1.0,0.0,老兄，拉上来或保持怀疑,"Old fellow, pull it up or keep it in suspense.",it,33.333333333333336,1.0,0.0,お前、上がってきてくれよ、または疑問を残すだけだ。,"Come up here, or just leave me with doubts.",me,66.66666666666667,1.0,0.0,4.0,0.0,,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0
13,"Mate, pull up or stay sus",pull,pull,is_single_word,0,1,0.75,0,0.0,mate; sus,genz-alpha-slangs,slang,"Amigo, acércate o quédate allí.","Friend, come closer or stay there.",closer,20.0,1.0,0.0,أيها الإخوة، قم بزيارة أو احتفظ بالسuspense,"Dear brothers, either visit or keep the suspense.",keep,25.0,1.0,0.0,老兄，拉上来或保持怀疑,"Old fellow, pull it up or keep it in suspense.",pull,100.0,0.0,0.0,お前、上がってきてくれよ、または疑問を残すだけだ。,"Come up here, or just leave me with doubts.",up,33.333333333333336,1.0,0.0,3.0,1.0,,4.82,0.0,0.0,0.0,0.0,0.0,0.0,0
13,"Mate, pull up or stay sus",up,up,is_single_word,0,2,0.5,0,0.0,mate; sus,genz-alpha-slangs,slang,"Amigo, acércate o quédate allí.","Friend, come closer or stay there.",friend,0.0,1.0,0.0,أيها الإخوة، قم بزيارة أو احتفظ بالسuspense,"Dear brothers, either visit or keep the suspense.",suspense,40.0,1.0,0.0,老兄，拉上来或保持怀疑,"Old fellow, pull it up or keep it in suspense.",up,100.0,0.0,0.0,お前、上がってきてくれよ、または疑問を残すだけだ。,"Come up here, or just leave me with doubts.",up,100.0,0.0,0.0,2.0,2.0,,6.39,0.0,0.0,0.0,0.0,0.0,0.0,0
13,"Mate, pull up or stay sus",or,or,is_single_word,0,3,0.0,0,0.0,mate; sus,genz-alpha-slangs,slang,"Amigo, acércate o quédate allí.","Friend, come closer or stay there.",or,100.0,0.0,0.0,أيها الإخوة، قم بزيارة أو احتفظ بالسuspense,"Dear brothers, either visit or keep the suspense.",or,100.0,0.0,0.0,老兄，拉上来或保持怀疑,"Old fellow, pull it up or keep it in suspense.",or,100.0,0.0,0.0,お前、上がってきてくれよ、または疑問を残すだけだ。,"Come up here, or just leave me with doubts.",or,100.0,0.0,0.0,0.0,4.0,,6.54,0.0,0.0,0.0,0.0,0.0,0.0,0
13,"Mate, pull up or stay sus",stay,stay,is_single_word,0,4,0.75,0,0.0,mate; sus,genz-alpha-slangs,slang,"Amigo, acércate o quédate allí.","Friend, come closer or stay there.",stay,100.0,0.0,0.0,أيها الإخوة، قم بزيارة أو احتفظ بالسuspense,"Dear brothers, either visit or keep the suspense.",visit,44.44444444444444,1.0,0.0,老兄，拉上来或保持怀疑,"Old fellow, pull it up or keep it in suspense.",it,33.333333333333336,1.0,0.0,お前、上がってきてくれよ、または疑問を残すだけだ。,"Come up here, or just leave me with doubts.",just,50.0,1.0,0.0,3.0,1.0,,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0
13,"Mate, pull up or stay sus",sus,sus,is_single_word,1,5,1.0,1,0.0,mate; sus,genz-alpha-slangs,slang,"Amigo, acércate o quédate allí.","Friend, come closer or stay there.",stay,28.57142857142857,1.0,0.0,أيها الإخوة، قم بزيارة أو احتفظ بالسuspense,"Dear brothers, either visit or keep the suspense.",suspense,54.54545454545454,1.0,0.0,老兄，拉上来或保持怀疑,"Old fellow, pull it up or keep it in suspense.",suspense,54.54545454545454,1.0,0.0,お前、上がってきてくれよ、または疑問を残すだけだ。,"Come up here, or just leave me with doubts.",just,57.14285714285714,1.0,0.0,4.0,0.0,,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0
14,"Sis, this vibe is straight mid",Sis,sis,is_single_word,1,0,1.0,1,0.0,mid; sis,genz-alpha-slangs,slang,"Sí, esta vibra es completamente normal.","Yes, this vibration is completely normal.",is,80.0,1.0,0.0,أختي، هذا المood حقيقي,"My sister, this mood is real.",is,80.0,1.0,0.0,姐姐，这种气氛很平淡。,"Sister, this atmosphere is very dull.",is,80.0,1.0,0.0,姉、この雰囲気は真っ直ぐだ。,"Sister, this atmosphere is straightforward.",is,80.0,1.0,0.0,4.0,0.0,,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0
14,"Sis, this vibe is straight mid",this,this,is_single_word,0,1,0.0,0,0.0,mid; sis,genz-alpha-slangs,slang,"Sí, esta vibra es completamente normal.","Yes, this vibration is completely normal.",this,100.0,0.0,0.0,أختي، هذا المood حقيقي,"My sister, this mood is real.",this,100.0,0.0,0.0,姐姐，这种气氛很平淡。,"Sister, this atmosphere is very dull.",this,100.0,0.0,0.0,姉、この雰囲気は真っ直ぐだ。,"Sister, this atmosphere is straightforward.",this,100.0,0.0,0.0,0.0,4.0,,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0
14,"Sis, this vibe is straight mid",vibe,vibe,is_single_word,0,2,1.0,1,0.0,mid; sis,genz-alpha-slangs,slang,"Sí, esta vibra es completamente normal.","Yes, this vibration is completely normal.",vibration,46.15384615384615,1.0,0.0,أختي، هذا المood حقيقي,"My sister, this mood is real.",sister,40.0,1.0,0.0,姐姐，这种气氛很平淡。,"Sister, this atmosphere is very dull.",very,50.0,1.0,0.0,姉、この雰囲気は真っ直ぐだ。,"Sister, this atmosphere is straightforward.",sister,40.0,1.0,0.0,4.0,0.0,,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0
14,"Sis, this vibe is straight mid",is,is,is_single_word,0,3,0.0,0,0.0,mid; sis,genz-alpha-slangs,slang,"Sí, esta vibra es completamente normal.","Yes, this vibration is completely normal.",is,100.0,0.0,0.0,أختي، هذا المood حقيقي,"My sister, this mood is real.",is,100.0,0.0,0.0,姐姐，这种气氛很平淡。,"Sister, this atmosphere is very dull.",is,100.0,0.0,0.0,姉、この雰囲気は真っ直ぐだ。,"Sister, this atmosphere is straightforward.",is,100.0,0.0,0.0,0.0,4.0,,7.07,0.0,0.0,0.0,0.0,0.0,0.0,0
14,"Sis, this vibe is straight mid",straight,straight,is_single_word,0,4,1.0,1,0.0,mid; sis,genz-alpha-slangs,slang,"Sí, esta vibra es completamente normal.","Yes, this vibration is completely normal.",vibration,35.29411764705882,1.0,0.0,أختي، هذا المood حقيقي,"My sister, this mood is real.",sister,42.85714285714286,1.0,0.0,姐姐，这种气氛很平淡。,"Sister, this atmosphere is very dull.",sister,42.85714285714286,1.0,0.0,姉、この雰囲気は真っ直ぐだ。,"Sister, this atmosphere is straightforward.",straightforward,69.56521739130434,1.0,0.0,4.0,0.0,,5.04,0.0,0.0,0.0,0.0,0.0,0.0,0
14,"Sis, this vibe is straight mid",mid,mid,is_single_word,1,5,1.0,1,0.0,mid; sis,genz-alpha-slangs,slang,"Sí, esta vibra es completamente normal.","Yes, this vibration is completely normal.",is,40.0,1.0,0.0,أختي، هذا المood حقيقي,"My sister, this mood is real.",mood,57.14285714285714,1.0,0.0,姐姐，这种气氛很平淡。,"Sister, this atmosphere is very dull.",is,40.0,1.0,0.0,姉、この雰囲気は真っ直ぐだ。,"Sister, this atmosphere is straightforward.",is,40.0,1.0,0.0,4.0,0.0,,4.82,0.0,0.0,0.0,0.0,0.0,0.0,0
15,"Bruh, lowkey flexin’",Bruh,bruh,is_single_word,1,0,1.0,1,0.0,bruh; flexin; lowkey,genz-alpha-slangs,slang,"Hombre, bajo la mesa, me estoy luciendo.","Man, under the table, I'm showing off.",the,28.57142857142857,1.0,0.0,أنا أعتقد أنك تقصد:  أهلاً أخي، أكون مخففًا على نفسي,"I think you mean:  Hello brother, I'm being sarcastic about myself.",brother,54.54545454545454,1.0,0.0,兄弟，低调炫耀,"Brother, subtle bragging.",brother,54.54545454545454,1.0,0.0,ブラフ、ローキー フレキン,"Brahm, Loki Freyin",brahm,66.66666666666667,1.0,0.0,4.0,0.0,,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0
15,"Bruh, lowkey flexin’",lowkey,lowkey,is_single_word,1,1,1.0,1,0.0,bruh; flexin; lowkey,genz-alpha-slangs,slang,"Hombre, bajo la mesa, me estoy luciendo.","Man, under the table, I'm showing off.",table,36.36363636363637,1.0,0.0,أنا أعتقد أنك تقصد:  أهلاً أخي، أكون مخففًا على نفسي,"I think you mean:  Hello brother, I'm being sarcastic about myself.",hello,36.36363636363637,1.0,0.0,兄弟，低调炫耀,"Brother, subtle bragging.",subtle,33.333333333333336,1.0,0.0,ブラフ、ローキー フレキン,"Brahm, Loki Freyin",loki,60.0,1.0,0.0,4.0,0.0,,2.74,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0
15,"Bruh, lowkey flexin’",flexin,flexin,is_single_word,1,2,1.0,1,0.0,bruh; flexin; lowkey,genz-alpha-slangs,slang,"Hombre, bajo la mesa, me estoy luciendo.","Man, under the table, I'm showing off.",table,36.36363636363637,1.0,0.0,أنا أعتقد أنك تقصد:  أهلاً أخي، أكون مخففًا على نفسي,"I think you mean:  Hello brother, I'm being sarcastic about myself.",being,54.54545454545454,1.0,0.0,兄弟，低调炫耀,"Brother, subtle bragging.",subtle,33.333333333333336,1.0,0.0,ブラフ、ローキー フレキン,"Brahm, Loki Freyin",freyin,66.66666666666667,1.0,0.0,4.0,0.0,,1.58,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0
16,"Dude, lowkey flexin’",Dude,dude,is_single_word,1,0,1.0,1,0.0,dude; flexin; lowkey,genz-alpha-slangs,slang,"Hombre, bajito, mostrando orgullo.","Man, short, showing pride.",pride,44.44444444444444,1.0,0.0,أنا رجل، أظهر بعض الإنجازاتخفية,"I am a man, I show some hidden achievements.",hidden,60.0,1.0,0.0,兄弟，低调炫耀,"Brother, subtle bragging.",subtle,40.0,1.0,0.0,ダメ、低調に自慢しているよ。,"It's no good, you're boasting in a low-key manner.",you're,40.0,1.0,0.0,4.0,0.0,,4.81,0.0,0.0,0.0,0.0,0.0,0.0,0
16,"Dude, lowkey flexin’",lowkey,lowkey,is_single_word,1,1,1.0,1,0.0,dude; flexin; lowkey,genz-alpha-slangs,slang,"Hombre, bajito, mostrando orgullo.","Man, short, showing pride.",showing,30.76923076923077,1.0,0.0,أنا رجل، أظهر بعض الإنجازاتخفية,"I am a man, I show some hidden achievements.",show,40.0,1.0,0.0,兄弟，低调炫耀,"Brother, subtle bragging.",subtle,33.333333333333336,1.0,0.0,ダメ、低調に自慢しているよ。,"It's no good, you're boasting in a low-key manner.",low-key,92.3076923076923,1.0,0.0,4.0,0.0,,2.74,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0
16,"Dude, lowkey flexin’",flexin,flexin,is_single_word,1,2,1.0,1,0.0,dude; flexin; lowkey,genz-alpha-slangs,slang,"Hombre, bajito, mostrando orgullo.","Man, short, showing pride.",showing,30.76923076923077,1.0,0.0,أنا رجل، أظهر بعض الإنجازاتخفية,"I am a man, I show some hidden achievements.",hidden,33.333333333333336,1.0,0.0,兄弟，低调炫耀,"Brother, subtle bragging.",subtle,33.333333333333336,1.0,0.0,ダメ、低調に自慢しているよ。,"It's no good, you're boasting in a low-key manner.",in,50.0,1.0,0.0,4.0,0.0,,1.58,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0
17,"Bruh, big yikes",Bruh,bruh,is_single_word,1,0,1.0,1,0.0,bruh; yikes,genz-alpha-slangs,slang,"Hombre, gran asco.","Man, that's disgusting.",that's,20.0,1.0,0.0,أيها الإخوة، كبيرة الإثارة,"Oh brothers, great excitement.",brothers,50.0,1.0,0.0,兄弟，太吓人了,"Brother, it's too scary.",brother,54.54545454545454,1.0,0.0,ブラフ、ビッグ・ヤイクスです。,"Brahm, Big Yakus are.",brahm,66.66666666666667,1.0,0.0,4.0,0.0,,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0
17,"Bruh, big yikes",big,big,is_single_word,0,1,0.75,0,0.0,bruh; yikes,genz-alpha-slangs,slang,"Hombre, gran asco.","Man, that's disgusting.",disgusting,30.76923076923077,1.0,0.0,أيها الإخوة، كبيرة الإثارة,"Oh brothers, great excitement.",great,25.0,1.0,0.0,兄弟，太吓人了,"Brother, it's too scary.",it's,28.57142857142857,1.0,0.0,ブラフ、ビッグ・ヤイクスです。,"Brahm, Big Yakus are.",big,100.0,0.0,0.0,3.0,1.0,,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0
17,"Bruh, big yikes",yikes,yikes,is_single_word,1,2,1.0,1,0.0,bruh; yikes,genz-alpha-slangs,slang,"Hombre, gran asco.","Man, that's disgusting.",disgusting,26.66666666666667,1.0,0.0,أيها الإخوة، كبيرة الإثارة,"Oh brothers, great excitement.",brothers,30.76923076923077,1.0,0.0,兄弟，太吓人了,"Brother, it's too scary.",it's,44.44444444444444,1.0,0.0,ブラフ、ビッグ・ヤイクスです。,"Brahm, Big Yakus are.",yakus,60.0,1.0,0.0,4.0,0.0,,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0
18,"Homie, skibidi outta here, sigma style",Homie,homie,is_single_word,1,0,1.0,1,1.0,homie,genz-alpha-slangs,slang,"Amigo, skibidi fuera de aquí, estilo sigma","Friend, skibidi get out of here, sigma style.",here,44.44444444444444,1.0,0.0,أخي، اذهب إلى هناك، بطرق سيجيما,"Brother, go there, by the scenic routes.",the,50.0,1.0,0.0,兄弟，跳出这里，sigma风格,"Brother, jump out of here, in the style of sigma.",the,50.0,1.0,0.0,ホミー、スキビディはここから出る、シグマスタイル,"Homi, Skibidi is coming out from here, Sigma Style.",homi,88.88888888888889,1.0,0.0,4.0,0.0,,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0
18,"Homie, skibidi outta here, sigma style",skibidi,skibidi,is_single_word,0,1,0.75,0,0.0,homie,genz-alpha-slangs,slang,"Amigo, skibidi fuera de aquí, estilo sigma","Friend, skibidi get out of here, sigma style.",skibidi,100.0,1.0,1.0,أخي، اذهب إلى هناك، بطرق سيجيما,"Brother, go there, by the scenic routes.",scenic,30.76923076923077,1.0,0.0,兄弟，跳出这里，sigma风格,"Brother, jump out of here, in the style of sigma.",sigma,33.333333333333336,1.0,0.0,ホミー、スキビディはここから出る、シグマスタイル,"Homi, Skibidi is coming out from here, Sigma Style.",skibidi,100.0,0.0,0.0,3.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
18,"Homie, skibidi outta here, sigma style",outta,outta,is_single_word,0,2,1.0,1,0.0,homie,genz-alpha-slangs,slang,"Amigo, skibidi fuera de aquí, estilo sigma","Friend, skibidi get out of here, sigma style.",out,75.0,1.0,0.0,أخي، اذهب إلى هناك، بطرق سيجيما,"Brother, go there, by the scenic routes.",routes,54.54545454545454,1.0,0.0,兄弟，跳出这里，sigma风格,"Brother, jump out of here, in the style of sigma.",out,75.0,1.0,0.0,ホミー、スキビディはここから出る、シグマスタイル,"Homi, Skibidi is coming out from here, Sigma Style.",out,75.0,1.0,0.0,4.0,0.0,,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0
18,"Homie, skibidi outta here, sigma style",here,here,is_single_word,0,3,0.25,0,0.0,homie,genz-alpha-slangs,slang,"Amigo, skibidi fuera de aquí, estilo sigma","Friend, skibidi get out of here, sigma style.",here,100.0,0.0,0.0,أخي، اذهب إلى هناك، بطرق سيجيما,"Brother, go there, by the scenic routes.",there,88.88888888888889,1.0,0.0,兄弟，跳出这里，sigma风格,"Brother, jump out of here, in the style of sigma.",here,100.0,0.0,0.0,ホミー、スキビディはここから出る、シグマスタイル,"Homi, Skibidi is coming out from here, Sigma Style.",here,100.0,0.0,0.0,1.0,3.0,,5.97,0.0,0.0,0.0,0.0,0.0,0.0,0
18,"Homie, skibidi outta here, sigma style",sigma,sigma,is_single_word,0,4,0.5,0,0.0,homie,genz-alpha-slangs,slang,"Amigo, skibidi fuera de aquí, estilo sigma","Friend, skibidi get out of here, sigma style.",sigma,100.0,1.0,1.0,أخي، اذهب إلى هناك، بطرق سيجيما,"Brother, go there, by the scenic routes.",scenic,36.36363636363637,1.0,0.0,兄弟，跳出这里，sigma风格,"Brother, jump out of here, in the style of sigma.",sigma,100.0,0.0,0.0,ホミー、スキビディはここから出る、シグマスタイル,"Homi, Skibidi is coming out from here, Sigma Style.",sigma,100.0,0.0,0.0,2.0,2.0,,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0
18,"Homie, skibidi outta here, sigma style",style,style,is_single_word,0,5,0.25,0,0.0,homie,genz-alpha-slangs,slang,"Amigo, skibidi fuera de aquí, estilo sigma","Friend, skibidi get out of here, sigma style.",style,100.0,0.0,0.0,أخي، اذهب إلى هناك، بطرق سيجيما,"Brother, go there, by the scenic routes.",the,50.0,1.0,0.0,兄弟，跳出这里，sigma风格,"Brother, jump out of here, in the style of sigma.",style,100.0,0.0,0.0,ホミー、スキビディはここから出る、シグマスタイル,"Homi, Skibidi is coming out from here, Sigma Style.",style,100.0,0.0,0.0,1.0,3.0,,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0
19,"Mate, this vibe is straight mid",Mate,mate,is_single_word,1,0,1.0,1,0.0,mate; mid,genz-alpha-slangs,slang,"Hombre, esta onda es completamente normal.","Dude, this wave is completely normal.",wave,50.0,1.0,0.0,أيها الإخوة، هذا المood حقيقي,"Dear brothers, this mood is real.",brothers,33.333333333333336,1.0,0.0,兄弟，这种气氛有点平淡。,"Brother, this atmosphere is a bit dull.",atmosphere,42.85714285714286,1.0,0.0,お兄さん、この雰囲気はとても平凡だ。,"Older brother, this atmosphere is very ordinary.",atmosphere,42.85714285714286,1.0,0.0,4.0,0.0,,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0
19,"Mate, this vibe is straight mid",this,this,is_single_word,0,1,0.0,0,0.0,mate; mid,genz-alpha-slangs,slang,"Hombre, esta onda es completamente normal.","Dude, this wave is completely normal.",this,100.0,0.0,0.0,أيها الإخوة، هذا المood حقيقي,"Dear brothers, this mood is real.",this,100.0,0.0,0.0,兄弟，这种气氛有点平淡。,"Brother, this atmosphere is a bit dull.",this,100.0,0.0,0.0,お兄さん、この雰囲気はとても平凡だ。,"Older brother, this atmosphere is very ordinary.",this,100.0,0.0,0.0,0.0,4.0,,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0
19,"Mate, this vibe is straight mid",vibe,vibe,is_single_word,0,2,1.0,1,0.0,mate; mid,genz-alpha-slangs,slang,"Hombre, esta onda es completamente normal.","Dude, this wave is completely normal.",wave,50.0,1.0,0.0,أيها الإخوة، هذا المood حقيقي,"Dear brothers, this mood is real.",brothers,33.333333333333336,1.0,0.0,兄弟，这种气氛有点平淡。,"Brother, this atmosphere is a bit dull.",brother,36.36363636363637,1.0,0.0,お兄さん、この雰囲気はとても平凡だ。,"Older brother, this atmosphere is very ordinary.",very,50.0,1.0,0.0,4.0,0.0,,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0
19,"Mate, this vibe is straight mid",is,is,is_single_word,0,3,0.0,0,0.0,mate; mid,genz-alpha-slangs,slang,"Hombre, esta onda es completamente normal.","Dude, this wave is completely normal.",is,100.0,0.0,0.0,أيها الإخوة، هذا المood حقيقي,"Dear brothers, this mood is real.",is,100.0,0.0,0.0,兄弟，这种气氛有点平淡。,"Brother, this atmosphere is a bit dull.",is,100.0,0.0,0.0,お兄さん、この雰囲気はとても平凡だ。,"Older brother, this atmosphere is very ordinary.",is,100.0,0.0,0.0,0.0,4.0,,7.07,0.0,0.0,0.0,0.0,0.0,0.0,0
19,"Mate, this vibe is straight mid",straight,straight,is_single_word,0,4,1.0,1,0.0,mate; mid,genz-alpha-slangs,slang,"Hombre, esta onda es completamente normal.","Dude, this wave is completely normal.",this,33.333333333333336,1.0,0.0,أيها الإخوة، هذا المood حقيقي,"Dear brothers, this mood is real.",this,33.333333333333336,1.0,0.0,兄弟，这种气氛有点平淡。,"Brother, this atmosphere is a bit dull.",bit,36.36363636363637,1.0,0.0,お兄さん、この雰囲気はとても平凡だ。,"Older brother, this atmosphere is very ordinary.",this,33.333333333333336,1.0,0.0,4.0,0.0,,5.04,0.0,0.0,0.0,0.0,0.0,0.0,0
19,"Mate, this vibe is straight mid",mid,mid,is_single_word,1,5,1.0,1,0.0,mate; mid,genz-alpha-slangs,slang,"Hombre, esta onda es completamente normal.","Dude, this wave is completely normal.",is,40.0,1.0,0.0,أيها الإخوة، هذا المood حقيقي,"Dear brothers, this mood is real.",mood,57.14285714285714,1.0,0.0,兄弟，这种气氛有点平淡。,"Brother, this atmosphere is a bit dull.",is,40.0,1.0,0.0,お兄さん、この雰囲気はとても平凡だ。,"Older brother, this atmosphere is very ordinary.",is,40.0,1.0,0.0,4.0,0.0,,4.82,0.0,0.0,0.0,0.0,0.0,0.0,0
20,"Mate, big yikes",Mate,mate,is_single_word,1,0,1.0,1,0.0,mate; yikes,genz-alpha-slangs,slang,"Amigo, ¡gran horror!","Friend, great horror!",great,44.44444444444444,1.0,0.0,أيها الإخوة، كبيرة الإثارة,"Oh brothers, great excitement.",great,44.44444444444444,1.0,0.0,朋友，好大的惊讶。,"Friend, you're so surprised.",friend,20.0,1.0,0.0,お兄さん、すごい驚きです。,"Big brother, you're amazing!",brother,36.36363636363637,1.0,0.0,4.0,0.0,,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0
20,"Mate, big yikes",big,big,is_single_word,0,1,0.75,0,0.0,mate; yikes,genz-alpha-slangs,slang,"Amigo, ¡gran horror!","Friend, great horror!",great,25.0,1.0,0.0,أيها الإخوة، كبيرة الإثارة,"Oh brothers, great excitement.",great,25.0,1.0,0.0,朋友，好大的惊讶。,"Friend, you're so surprised.",friend,22.22222222222222,1.0,0.0,お兄さん、すごい驚きです。,"Big brother, you're amazing!",big,100.0,0.0,0.0,3.0,1.0,,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0
20,"Mate, big yikes",yikes,yikes,is_single_word,1,2,1.0,1,0.0,mate; yikes,genz-alpha-slangs,slang,"Amigo, ¡gran horror!","Friend, great horror!",friend,36.36363636363637,1.0,0.0,أيها الإخوة، كبيرة الإثارة,"Oh brothers, great excitement.",brothers,30.76923076923077,1.0,0.0,朋友，好大的惊讶。,"Friend, you're so surprised.",friend,36.36363636363637,1.0,0.0,お兄さん、すごい驚きです。,"Big brother, you're amazing!",you're,36.36363636363637,1.0,0.0,4.0,0.0,,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0
21,"Bro, this vibe is straight mid",Bro,bro,is_single_word,1,0,1.0,1,0.0,bro; mid,genz-alpha-slangs,slang,"Hombre, esta onda es completamente medio.","Dude, this wave is totally lame.",totally,20.0,1.0,0.0,أخي، هذا المood حقيقي جدا,"Brother, this mood is very real.",brother,60.0,1.0,0.0,兄弟，这种气氛很平淡。,"Brother, this atmosphere is very dull.",brother,60.0,1.0,0.0,ブラ、この気分はまさに真っ直だぜ。,"Blare, this mood is just straight up.",blare,50.0,1.0,0.0,4.0,0.0,,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0
21,"Bro, this vibe is straight mid",this,this,is_single_word,0,1,0.0,0,0.0,bro; mid,genz-alpha-slangs,slang,"Hombre, esta onda es completamente medio.","Dude, this wave is totally lame.",this,100.0,0.0,0.0,أخي، هذا المood حقيقي جدا,"Brother, this mood is very real.",this,100.0,0.0,0.0,兄弟，这种气氛很平淡。,"Brother, this atmosphere is very dull.",this,100.0,0.0,0.0,ブラ、この気分はまさに真っ直だぜ。,"Blare, this mood is just straight up.",this,100.0,0.0,0.0,0.0,4.0,,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0
21,"Bro, this vibe is straight mid",vibe,vibe,is_single_word,0,2,1.0,1,0.0,bro; mid,genz-alpha-slangs,slang,"Hombre, esta onda es completamente medio.","Dude, this wave is totally lame.",wave,50.0,1.0,0.0,أخي، هذا المood حقيقي جدا,"Brother, this mood is very real.",very,50.0,1.0,0.0,兄弟，这种气氛很平淡。,"Brother, this atmosphere is very dull.",very,50.0,1.0,0.0,ブラ、この気分はまさに真っ直だぜ。,"Blare, this mood is just straight up.",blare,44.44444444444444,1.0,0.0,4.0,0.0,,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0
21,"Bro, this vibe is straight mid",is,is,is_single_word,0,3,0.0,0,0.0,bro; mid,genz-alpha-slangs,slang,"Hombre, esta onda es completamente medio.","Dude, this wave is totally lame.",is,100.0,0.0,0.0,أخي، هذا المood حقيقي جدا,"Brother, this mood is very real.",is,100.0,0.0,0.0,兄弟，这种气氛很平淡。,"Brother, this atmosphere is very dull.",is,100.0,0.0,0.0,ブラ、この気分はまさに真っ直だぜ。,"Blare, this mood is just straight up.",is,100.0,0.0,0.0,0.0,4.0,,7.07,0.0,0.0,0.0,0.0,0.0,0.0,0
21,"Bro, this vibe is straight mid",straight,straight,is_single_word,0,4,0.75,0,0.0,bro; mid,genz-alpha-slangs,slang,"Hombre, esta onda es completamente medio.","Dude, this wave is totally lame.",this,33.333333333333336,1.0,0.0,أخي، هذا المood حقيقي جدا,"Brother, this mood is very real.",this,33.333333333333336,1.0,0.0,兄弟，这种气氛很平淡。,"Brother, this atmosphere is very dull.",this,33.333333333333336,1.0,0.0,ブラ、この気分はまさに真っ直だぜ。,"Blare, this mood is just straight up.",straight,100.0,0.0,0.0,3.0,1.0,,5.04,0.0,0.0,0.0,0.0,0.0,0.0,0
21,"Bro, this vibe is straight mid",mid,mid,is_single_word,1,5,1.0,1,0.0,bro; mid,genz-alpha-slangs,slang,"Hombre, esta onda es completamente medio.","Dude, this wave is totally lame.",is,40.0,1.0,0.0,أخي، هذا المood حقيقي جدا,"Brother, this mood is very real.",mood,57.14285714285714,1.0,0.0,兄弟，这种气氛很平淡。,"Brother, this atmosphere is very dull.",is,40.0,1.0,0.0,ブラ、この気分はまさに真っ直だぜ。,"Blare, this mood is just straight up.",mood,57.14285714285714,1.0,0.0,4.0,0.0,,4.82,0.0,0.0,0.0,0.0,0.0,0.0,0
22,"Fam, pull up or stay sus",Fam,fam,is_single_word,1,0,0.75,0,1.0,fam; sus,genz-alpha-slangs,slang,"Hombre, acércate o quédate allí.","Man, come closer or stay there.",man,33.333333333333336,1.0,0.0,أنا، جاءوا أو تبقى مشكوك,"I, they came or you stay questionable.",came,57.14285714285714,1.0,0.0,兄弟，拉上来或者保持怀疑,"Brother, pull it up or keep it suspicious.",brother,0.0,1.0,0.0,ファム、上がりなさいか、疑問を残すな。,"Fam, come up, don't leave any questions.",fam,100.0,0.0,0.0,3.0,1.0,,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0
